region_id,district,state,year,month,rainfall_mm,temp_max,temp_min,humidity,solar_radiation
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,12,9.6,34.1,21.2,68.1,19.5
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,1,17.8,34.2,23.1,63.5,19.8
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,2,15.7,37.0,24.2,76.8,18.9
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,3,19.4,39.0,24.7,70.6,21.4
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,4,42.3,33.5,24.0,64.0,21.3
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,5,54.4,33.2,22.2,66.2,19.4
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,6,195.8,36.3,22.2,68.4,19.8
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,7,247.4,38.5,23.0,77.9,21.4
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,8,211.7,33.7,24.3,68.1,21.5
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,9,294.6,37.7,22.2,63.3,19.6
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,10,97.1,35.1,24.9,72.3,21.3
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,11,101.5,38.5,22.9,71.7,21.1
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,12,10.3,35.4,21.6,67.9,18.3
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,1,7.8,36.0,22.8,63.7,20.6
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,2,15.8,36.9,21.6,63.0,21.1
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,3,17.7,39.0,21.2,73.1,21.9
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,4,13.7,33.7,22.2,63.6,20.8
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,5,22.5,39.0,24.3,71.8,19.2
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,6,250.9,35.6,21.5,76.2,19.8
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,7,187.3,35.5,24.3,73.7,21.1
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,8,164.8,35.9,21.1,66.2,21.0
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,9,186.4,34.3,21.0,65.9,21.9
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,10,141.1,35.9,21.4,70.8,19.8
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,11,109.0,35.9,21.6,67.2,20.9
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,12,11.2,35.4,22.8,74.6,21.6
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,1,29.5,34.5,24.1,75.2,20.0
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,2,12.4,34.4,24.6,69.2,21.5
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,3,43.1,35.7,21.2,62.6,21.0
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,4,54.1,33.6,21.1,70.1,19.6
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,5,55.1,38.8,24.8,74.5,19.4
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,6,223.6,38.0,21.3,68.8,18.3
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,7,251.2,37.7,21.9,77.6,20.7
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,8,158.3,34.6,21.3,77.4,19.9
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,9,279.0,33.8,22.9,63.8,19.9
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,10,129.9,36.7,21.6,62.7,18.4
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,11,95.7,35.3,23.2,68.2,18.7
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,12,29.3,37.1,23.0,62.2,22.0
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,1,20.2,38.1,23.9,74.4,20.6
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,2,12.0,38.9,24.7,62.7,18.7
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,3,33.4,37.9,21.9,70.1,21.4
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,4,46.1,36.5,23.0,66.8,20.3
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,5,57.9,36.8,24.0,64.6,19.8
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,6,157.8,37.4,25.0,63.6,19.6
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,7,261.5,36.3,23.9,71.9,18.8
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,8,225.4,36.3,21.0,74.2,18.1
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,9,254.2,38.7,22.5,67.2,18.6
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,10,111.4,39.0,22.5,69.2,20.9
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,11,131.0,35.3,22.7,73.1,18.0
Erode_Tamil_Nadu,Erode,Tamil Nadu,2023,12,13.3,37.8,21.4,71.4,19.9
Nashik_Maharashtra,Nashik,Maharashtra,2023,1,24.6,36.8,17.1,65.2,22.0
Nashik_Maharashtra,Nashik,Maharashtra,2023,2,0.0,34.0,19.1,63.3,23.2
Nashik_Maharashtra,Nashik,Maharashtra,2023,3,32.5,32.9,17.3,58.9,20.4
Nashik_Maharashtra,Nashik,Maharashtra,2023,4,29.6,36.4,20.0,66.9,22.6
Nashik_Maharashtra,Nashik,Maharashtra,2023,5,37.4,36.7,16.5,58.6,23.4
Nashik_Maharashtra,Nashik,Maharashtra,2023,6,207.1,35.5,16.7,57.8,21.3
Nashik_Maharashtra,Nashik,Maharashtra,2023,7,140.5,37.0,17.1,60.3,21.2
Nashik_Maharashtra,Nashik,Maharashtra,2023,8,264.2,34.6,19.5,65.5,20.7
Nashik_Maharashtra,Nashik,Maharashtra,2023,9,254.9,34.9,16.5,53.3,22.9
Nashik_Maharashtra,Nashik,Maharashtra,2023,10,97.3,36.4,19.1,54.5,22.4
Nashik_Maharashtra,Nashik,Maharashtra,2023,11,91.8,35.9,19.8,53.1,20.2
Nashik_Maharashtra,Nashik,Maharashtra,2023,12,2.0,33.5,19.6,56.0,21.1
Nashik_Maharashtra,Nashik,Maharashtra,2023,1,11.9,35.4,17.4,57.0,23.1
Nashik_Maharashtra,Nashik,Maharashtra,2023,2,0.0,36.4,18.2,54.0,23.5
Nashik_Maharashtra,Nashik,Maharashtra,2023,3,44.2,36.7,18.5,59.9,23.9
Nashik_Maharashtra,Nashik,Maharashtra,2023,4,32.3,33.1,17.4,56.9,23.8
Nashik_Maharashtra,Nashik,Maharashtra,2023,5,36.3,32.1,18.9,58.7,20.4
Nashik_Maharashtra,Nashik,Maharashtra,2023,6,243.5,37.9,16.9,58.5,22.2
Nashik_Maharashtra,Nashik,Maharashtra,2023,7,257.2,35.7,16.9,65.6,21.7
Nashik_Maharashtra,Nashik,Maharashtra,2023,8,180.4,33.3,16.4,65.8,21.8
Nashik_Maharashtra,Nashik,Maharashtra,2023,9,241.5,36.7,16.4,57.7,23.9
Nashik_Maharashtra,Nashik,Maharashtra,2023,10,114.6,34.0,19.5,60.7,23.0
Nashik_Maharashtra,Nashik,Maharashtra,2023,11,93.4,32.8,18.6,54.6,21.0
Nashik_Maharashtra,Nashik,Maharashtra,2023,12,26.4,36.5,18.2,60.8,20.4
Nashik_Maharashtra,Nashik,Maharashtra,2023,1,31.4,34.3,19.1,67.4,20.8
Nashik_Maharashtra,Nashik,Maharashtra,2023,2,7.5,36.8,18.3,62.2,23.2
Nashik_Maharashtra,Nashik,Maharashtra,2023,3,47.7,35.2,16.6,63.1,23.2
Nashik_Maharashtra,Nashik,Maharashtra,2023,4,42.9,37.4,17.1,67.7,20.6
Nashik_Maharashtra,Nashik,Maharashtra,2023,5,12.4,37.4,18.6,54.4,21.8
Nashik_Maharashtra,Nashik,Maharashtra,2023,6,216.5,37.3,19.2,60.1,23.9
Nashik_Maharashtra,Nashik,Maharashtra,2023,7,227.8,36.0,18.5,54.7,23.5
Nashik_Maharashtra,Nashik,Maharashtra,2023,8,196.2,32.1,18.2,60.4,22.9
Nashik_Maharashtra,Nashik,Maharashtra,2023,9,250.7,36.4,16.7,65.7,23.3
Nashik_Maharashtra,Nashik,Maharashtra,2023,10,110.4,33.9,17.9,65.1,21.8
Nashik_Maharashtra,Nashik,Maharashtra,2023,11,92.7,37.0,17.3,54.8,22.8
Nashik_Maharashtra,Nashik,Maharashtra,2023,12,5.8,33.4,16.6,57.6,21.8
Nashik_Maharashtra,Nashik,Maharashtra,2023,1,12.2,32.2,19.0,53.7,21.3
Nashik_Maharashtra,Nashik,Maharashtra,2023,2,13.6,33.0,18.6,67.9,20.3
Nashik_Maharashtra,Nashik,Maharashtra,2023,3,14.8,37.2,16.9,57.8,20.3
Nashik_Maharashtra,Nashik,Maharashtra,2023,4,38.9,36.6,19.6,55.7,23.2
Nashik_Maharashtra,Nashik,Maharashtra,2023,5,36.6,35.9,19.5,52.0,20.7
Nashik_Maharashtra,Nashik,Maharashtra,2023,6,200.2,33.4,17.5,54.1,21.7
Nashik_Maharashtra,Nashik,Maharashtra,2023,7,255.7,32.1,17.7,52.4,23.9
Nashik_Maharashtra,Nashik,Maharashtra,2023,8,180.5,37.8,19.3,63.2,23.4
Nashik_Maharashtra,Nashik,Maharashtra,2023,9,283.8,35.4,18.5,60.5,22.5
Nashik_Maharashtra,Nashik,Maharashtra,2023,10,86.2,32.7,16.3,56.2,20.2
Nashik_Maharashtra,Nashik,Maharashtra,2023,11,94.7,36.9,16.3,55.6,22.9
Nashik_Maharashtra,Nashik,Maharashtra,2023,12,0.1,37.3,19.5,57.3,21.4
Nashik_Maharashtra,Nashik,Maharashtra,2023,1,37.0,37.1,18.1,53.0,23.3
Nashik_Maharashtra,Nashik,Maharashtra,2023,2,2.1,32.6,19.6,62.7,23.3
Nashik_Maharashtra,Nashik,Maharashtra,2023,3,49.1,35.1,17.7,57.1,21.7
Nashik_Maharashtra,Nashik,Maharashtra,2023,4,47.0,37.4,17.8,61.7,22.5
Nashik_Maharashtra,Nashik,Maharashtra,2023,5,45.3,33.4,18.0,53.7,21.5
Nashik_Maharashtra,Nashik,Maharashtra,2023,6,223.3,37.7,18.4,63.9,22.0
Nashik_Maharashtra,Nashik,Maharashtra,2023,7,218.4,33.5,17.4,59.6,20.2
Nashik_Maharashtra,Nashik,Maharashtra,2023,8,164.8,37.8,17.3,59.7,20.8
Nashik_Maharashtra,Nashik,Maharashtra,2023,9,223.8,33.2,18.1,52.1,20.0
Nashik_Maharashtra,Nashik,Maharashtra,2023,10,67.4,32.6,17.4,64.8,22.3
Nashik_Maharashtra,Nashik,Maharashtra,2023,11,92.4,37.6,17.6,53.4,22.5
Nashik_Maharashtra,Nashik,Maharashtra,2023,12,2.2,35.0,19.5,59.9,22.8
Pune_Maharashtra,Pune,Maharashtra,2023,1,22.6,32.9,20.3,65.3,22.3
Pune_Maharashtra,Pune,Maharashtra,2023,2,11.3,31.3,18.0,51.0,21.4
Pune_Maharashtra,Pune,Maharashtra,2023,3,22.1,33.3,18.8,55.9,19.5
Pune_Maharashtra,Pune,Maharashtra,2023,4,39.8,31.4,17.3,55.7,22.8
Pune_Maharashtra,Pune,Maharashtra,2023,5,44.1,33.2,19.4,50.2,21.5
Pune_Maharashtra,Pune,Maharashtra,2023,6,256.9,36.2,19.9,51.9,22.6
Pune_Maharashtra,Pune,Maharashtra,2023,7,154.9,31.9,17.0,56.8,20.2
Pune_Maharashtra,Pune,Maharashtra,2023,8,205.6,31.3,17.5,58.9,20.4
Pune_Maharashtra,Pune,Maharashtra,2023,9,237.0,36.1,19.8,56.9,21.7
Pune_Maharashtra,Pune,Maharashtra,2023,10,75.1,35.7,18.8,62.8,22.3
Pune_Maharashtra,Pune,Maharashtra,2023,11,126.7,33.6,18.3,59.3,20.5
Pune_Maharashtra,Pune,Maharashtra,2023,12,24.6,35.1,18.5,52.7,20.7
Pune_Maharashtra,Pune,Maharashtra,2023,1,22.6,33.0,17.3,56.6,20.2
Pune_Maharashtra,Pune,Maharashtra,2023,2,21.9,33.2,17.9,65.8,20.8
Pune_Maharashtra,Pune,Maharashtra,2023,3,23.2,33.9,17.1,58.1,22.9
Pune_Maharashtra,Pune,Maharashtra,2023,4,10.3,31.2,18.6,52.6,19.1
Pune_Maharashtra,Pune,Maharashtra,2023,5,37.9,32.7,20.6,51.9,22.8
Pune_Maharashtra,Pune,Maharashtra,2023,6,198.0,34.6,20.3,65.7,20.2
Pune_Maharashtra,Pune,Maharashtra,2023,7,253.5,33.3,18.4,58.7,19.6
Pune_Maharashtra,Pune,Maharashtra,2023,8,212.1,35.6,20.3,57.0,20.2
Pune_Maharashtra,Pune,Maharashtra,2023,9,163.9,31.3,18.4,54.3,22.9
Pune_Maharashtra,Pune,Maharashtra,2023,10,89.9,34.5,17.6,57.1,21.5
Pune_Maharashtra,Pune,Maharashtra,2023,11,88.9,37.0,20.5,60.0,21.3
Pune_Maharashtra,Pune,Maharashtra,2023,12,4.7,33.4,17.2,57.6,21.2
Pune_Maharashtra,Pune,Maharashtra,2023,1,19.7,31.7,20.2,54.4,22.5
Pune_Maharashtra,Pune,Maharashtra,2023,2,8.3,33.8,20.9,57.7,22.5
Pune_Maharashtra,Pune,Maharashtra,2023,3,29.7,32.7,17.8,62.2,20.5
Pune_Maharashtra,Pune,Maharashtra,2023,4,32.1,34.5,20.5,65.7,20.6
Pune_Maharashtra,Pune,Maharashtra,2023,5,52.2,34.4,20.8,53.2,19.4
Pune_Maharashtra,Pune,Maharashtra,2023,6,243.0,36.1,20.6,51.0,22.5
Pune_Maharashtra,Pune,Maharashtra,2023,7,198.6,34.8,20.7,50.3,20.9
Pune_Maharashtra,Pune,Maharashtra,2023,8,235.0,35.2,17.5,54.8,20.4
Pune_Maharashtra,Pune,Maharashtra,2023,9,230.8,32.3,20.8,50.1,23.0
Pune_Maharashtra,Pune,Maharashtra,2023,10,114.7,32.8,17.1,61.8,22.3
Pune_Maharashtra,Pune,Maharashtra,2023,11,90.3,35.5,20.1,60.5,22.1
Pune_Maharashtra,Pune,Maharashtra,2023,12,25.2,31.5,19.0,51.2,20.6
Pune_Maharashtra,Pune,Maharashtra,2023,1,5.3,36.7,19.1,54.8,19.3
Pune_Maharashtra,Pune,Maharashtra,2023,2,26.4,35.2,17.2,51.2,20.6
Pune_Maharashtra,Pune,Maharashtra,2023,3,15.4,32.7,20.2,64.9,20.6
Pune_Maharashtra,Pune,Maharashtra,2023,4,36.8,33.9,17.9,60.2,22.9
Pune_Maharashtra,Pune,Maharashtra,2023,5,29.4,34.9,17.5,64.2,21.0
Pune_Maharashtra,Pune,Maharashtra,2023,6,201.7,34.7,17.3,60.9,20.0
Pune_Maharashtra,Pune,Maharashtra,2023,7,242.0,35.8,19.2,58.3,19.6
Pune_Maharashtra,Pune,Maharashtra,2023,8,227.1,34.0,18.1,52.1,21.5
Pune_Maharashtra,Pune,Maharashtra,2023,9,162.1,32.9,17.0,58.2,19.2
Pune_Maharashtra,Pune,Maharashtra,2023,10,91.2,31.4,20.4,50.1,20.0
Pune_Maharashtra,Pune,Maharashtra,2023,11,97.2,31.6,18.4,54.3,22.4
Pune_Maharashtra,Pune,Maharashtra,2023,12,22.9,36.4,18.7,64.6,20.5
Pune_Maharashtra,Pune,Maharashtra,2023,1,35.9,35.1,17.6,54.1,22.5
Pune_Maharashtra,Pune,Maharashtra,2023,2,0.2,31.8,19.7,65.1,20.1
Pune_Maharashtra,Pune,Maharashtra,2023,3,36.7,37.0,17.4,58.0,20.5
Pune_Maharashtra,Pune,Maharashtra,2023,4,41.8,31.7,19.5,62.3,19.0
Pune_Maharashtra,Pune,Maharashtra,2023,5,30.0,34.3,18.7,61.5,20.5
Pune_Maharashtra,Pune,Maharashtra,2023,6,256.5,34.9,20.2,62.1,19.1
Pune_Maharashtra,Pune,Maharashtra,2023,7,209.1,31.8,19.9,65.6,19.2
Pune_Maharashtra,Pune,Maharashtra,2023,8,224.1,34.5,17.3,50.7,21.7
Pune_Maharashtra,Pune,Maharashtra,2023,9,253.2,34.3,17.4,61.0,20.0
Pune_Maharashtra,Pune,Maharashtra,2023,10,126.0,35.3,20.8,50.5,21.9
Pune_Maharashtra,Pune,Maharashtra,2023,11,101.7,32.6,19.9,64.0,19.2
Pune_Maharashtra,Pune,Maharashtra,2023,12,23.3,33.7,18.1,53.5,19.5
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,1,0.0,36.8,23.1,65.3,21.4
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,2,0.0,36.8,22.6,72.6,23.4
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,3,43.2,39.7,23.1,64.3,21.6
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,4,22.1,36.4,21.0,64.7,23.0
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,5,29.3,40.7,23.8,69.6,24.0
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,6,332.5,35.5,21.5,60.6,20.8
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,7,248.3,39.7,22.3,59.4,23.2
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,8,325.6,39.0,21.0,62.5,23.7
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,9,268.4,40.3,22.8,58.0,20.6
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,10,110.8,37.7,20.5,72.3,22.1
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,11,122.0,39.1,20.3,61.4,23.2
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,12,22.7,37.6,20.2,59.7,21.8
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,1,33.5,36.2,23.8,72.9,22.8
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,2,37.3,36.6,21.7,66.5,20.3
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,3,72.7,36.1,23.2,71.5,23.8
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,4,69.1,40.9,23.0,59.6,21.9
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,5,47.6,38.8,22.7,59.6,22.3
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,6,353.7,35.1,20.0,62.7,23.7
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,7,264.1,36.3,21.3,70.6,22.9
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,8,232.6,35.2,21.9,67.6,20.5
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,9,265.2,40.5,24.0,57.7,23.0
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,10,126.7,39.5,23.7,72.2,22.3
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,11,141.5,36.5,22.3,62.7,22.6
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,12,2.7,40.5,20.4,65.1,20.9
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,1,37.0,37.6,22.3,65.3,23.0
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,2,10.3,40.4,23.8,71.3,21.7
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,3,59.4,38.0,20.8,66.5,20.7
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,4,55.0,36.2,20.3,58.1,23.8
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,5,44.8,39.9,23.3,62.3,22.8
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,6,359.9,35.9,23.5,65.6,21.1
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,7,274.7,35.8,23.1,57.0,21.7
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,8,292.4,40.8,20.9,61.9,21.2
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,9,239.1,39.4,23.9,60.6,22.7
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,10,170.9,37.5,21.2,62.2,22.9
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,11,149.4,37.2,23.6,69.9,23.9
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,12,24.3,38.5,22.6,58.3,22.2
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,1,36.2,38.8,20.5,66.0,23.1
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,2,14.2,40.8,21.8,59.5,20.7
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,3,42.7,35.7,20.5,70.6,21.4
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,4,9.7,35.9,20.9,67.6,20.6
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,5,42.0,39.0,21.7,65.8,21.2
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,6,303.5,37.3,23.6,57.3,23.1
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,7,252.4,38.7,23.4,58.6,22.2
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,8,314.7,38.2,22.2,63.9,21.2
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,9,287.9,40.8,22.9,72.2,20.9
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,10,178.9,39.1,22.5,62.1,23.3
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,11,122.9,36.9,23.7,70.6,23.9
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,12,15.1,36.0,20.7,57.3,21.6
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,1,21.9,36.7,21.7,68.0,21.3
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,2,5.2,40.7,22.6,67.7,22.5
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,3,31.7,39.5,20.4,61.4,21.1
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,4,64.4,35.4,22.1,59.9,23.9
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,5,27.4,39.4,22.8,63.8,21.4
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,6,278.9,36.2,21.9,61.3,21.1
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,7,352.4,38.6,20.3,58.2,23.8
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,8,254.5,38.6,22.5,67.4,21.1
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,9,240.0,36.5,22.7,68.3,22.4
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,10,117.7,38.6,23.5,72.1,20.4
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,11,133.6,39.4,23.5,60.2,22.4
Nagpur_Maharashtra,Nagpur,Maharashtra,2023,12,34.4,37.4,20.1,66.3,21.0
Amravati_Maharashtra,Amravati,Maharashtra,2023,1,14.1,39.0,22.0,66.9,21.3
Amravati_Maharashtra,Amravati,Maharashtra,2023,2,12.4,39.8,23.4,68.1,22.1
Amravati_Maharashtra,Amravati,Maharashtra,2023,3,61.0,36.4,22.2,65.7,22.8
Amravati_Maharashtra,Amravati,Maharashtra,2023,4,38.0,39.9,20.2,69.6,20.1
Amravati_Maharashtra,Amravati,Maharashtra,2023,5,18.5,35.5,23.6,60.7,21.7
Amravati_Maharashtra,Amravati,Maharashtra,2023,6,235.9,38.6,21.5,60.3,23.5
Amravati_Maharashtra,Amravati,Maharashtra,2023,7,258.3,36.7,23.1,61.4,22.1
Amravati_Maharashtra,Amravati,Maharashtra,2023,8,257.5,36.7,23.1,61.8,20.8
Amravati_Maharashtra,Amravati,Maharashtra,2023,9,317.9,40.2,23.7,68.8,20.1
Amravati_Maharashtra,Amravati,Maharashtra,2023,10,141.3,40.2,22.6,68.3,22.0
Amravati_Maharashtra,Amravati,Maharashtra,2023,11,114.7,39.7,21.7,63.0,23.1
Amravati_Maharashtra,Amravati,Maharashtra,2023,12,10.2,38.5,21.6,62.5,20.1
Amravati_Maharashtra,Amravati,Maharashtra,2023,1,0.0,35.4,20.7,65.6,23.5
Amravati_Maharashtra,Amravati,Maharashtra,2023,2,34.7,35.7,21.2,60.0,21.0
Amravati_Maharashtra,Amravati,Maharashtra,2023,3,45.6,37.1,21.4,68.3,23.2
Amravati_Maharashtra,Amravati,Maharashtra,2023,4,52.5,40.7,21.3,60.7,22.0
Amravati_Maharashtra,Amravati,Maharashtra,2023,5,76.1,35.6,21.6,63.9,22.0
Amravati_Maharashtra,Amravati,Maharashtra,2023,6,243.0,39.1,23.4,68.7,23.0
Amravati_Maharashtra,Amravati,Maharashtra,2023,7,271.9,36.0,22.7,57.9,22.8
Amravati_Maharashtra,Amravati,Maharashtra,2023,8,219.0,36.0,20.0,66.5,22.9
Amravati_Maharashtra,Amravati,Maharashtra,2023,9,265.9,35.5,20.1,57.7,23.6
Amravati_Maharashtra,Amravati,Maharashtra,2023,10,104.5,35.6,20.9,63.3,22.4
Amravati_Maharashtra,Amravati,Maharashtra,2023,11,92.8,37.3,20.9,58.5,23.8
Amravati_Maharashtra,Amravati,Maharashtra,2023,12,24.8,37.5,21.7,63.7,22.8
Amravati_Maharashtra,Amravati,Maharashtra,2023,1,2.5,40.7,22.8,62.9,23.7
Amravati_Maharashtra,Amravati,Maharashtra,2023,2,37.6,38.1,20.5,67.2,22.7
Amravati_Maharashtra,Amravati,Maharashtra,2023,3,72.4,39.7,22.4,68.7,22.7
Amravati_Maharashtra,Amravati,Maharashtra,2023,4,55.3,36.3,22.9,69.1,22.9
Amravati_Maharashtra,Amravati,Maharashtra,2023,5,61.5,37.8,23.5,58.3,20.5
Amravati_Maharashtra,Amravati,Maharashtra,2023,6,244.4,38.1,23.3,61.5,21.9
Amravati_Maharashtra,Amravati,Maharashtra,2023,7,196.4,38.9,20.1,59.5,20.8
Amravati_Maharashtra,Amravati,Maharashtra,2023,8,203.7,36.1,23.0,68.6,22.2
Amravati_Maharashtra,Amravati,Maharashtra,2023,9,351.4,38.1,24.0,58.7,23.8
Amravati_Maharashtra,Amravati,Maharashtra,2023,10,95.6,35.4,22.9,64.7,22.8
Amravati_Maharashtra,Amravati,Maharashtra,2023,11,113.5,35.3,21.4,69.9,21.5
Amravati_Maharashtra,Amravati,Maharashtra,2023,12,41.4,37.2,22.5,56.5,20.4
Amravati_Maharashtra,Amravati,Maharashtra,2023,1,37.9,38.1,20.6,65.7,22.5
Amravati_Maharashtra,Amravati,Maharashtra,2023,2,12.3,36.2,23.6,67.0,23.6
Amravati_Maharashtra,Amravati,Maharashtra,2023,3,57.7,38.9,23.6,64.3,22.5
Amravati_Maharashtra,Amravati,Maharashtra,2023,4,28.9,39.3,21.1,58.2,21.3
Amravati_Maharashtra,Amravati,Maharashtra,2023,5,21.9,37.5,23.6,63.1,20.8
Amravati_Maharashtra,Amravati,Maharashtra,2023,6,218.0,37.3,23.3,65.6,23.2
Amravati_Maharashtra,Amravati,Maharashtra,2023,7,248.7,36.6,23.8,65.2,21.3
Amravati_Maharashtra,Amravati,Maharashtra,2023,8,228.2,39.2,20.9,64.5,21.1
Amravati_Maharashtra,Amravati,Maharashtra,2023,9,315.3,39.7,23.0,58.0,20.4
Amravati_Maharashtra,Amravati,Maharashtra,2023,10,134.0,37.6,20.1,59.2,20.1
Amravati_Maharashtra,Amravati,Maharashtra,2023,11,140.4,38.3,20.2,65.7,21.3
Amravati_Maharashtra,Amravati,Maharashtra,2023,12,44.8,37.0,23.6,70.9,23.3
Amravati_Maharashtra,Amravati,Maharashtra,2023,1,43.7,40.6,23.2,65.8,20.0
Amravati_Maharashtra,Amravati,Maharashtra,2023,2,21.8,36.8,21.3,70.4,23.6
Amravati_Maharashtra,Amravati,Maharashtra,2023,3,53.6,35.1,20.3,60.0,20.1
Amravati_Maharashtra,Amravati,Maharashtra,2023,4,41.1,39.2,21.2,57.1,22.0
